property_id,title,type_id,deal_type,user_id,post_date,sell_date,location_id,size_sqm,floor,rooms,year_built,renovation_status,estimated_saleprice,estimated_rentprice
1756,Necessary anything their.,2,Rent,43,2025-03-04,2025-01-31,46,171.9,4,6,1993,Partially Renovated,213796.16,855.18
1757,Say model old bed.,2,Rent,1,2022-01-22,2025-02-05,43,197.7,12,5,1994,Not Renovated,218075.25,872.3
1758,Doctor true yard item.,2,Sale,17,2023-12-24,2025-03-29,47,125.1,10,5,2004,Not Renovated,175711.97,702.85
1759,Fish law leave.,1,Sale,47,2023-10-06,,18,101.1,2,3,1979,Partially Renovated,214981.26,859.93
1760,Thus travel avoid matter mind.,1,Rent,10,2024-06-25,,41,90.1,6,2,2000,Partially Renovated,190940.05,763.76
1761,Building energy energy surface tell.,1,Sale,13,2023-04-05,,48,88.7,9,3,1965,Not Renovated,185307.83,741.23
1762,Key quickly me.,1,Rent,45,2022-11-27,2025-03-11,31,126.8,1,3,2021,Not Renovated,231288.89,925.16
1763,Say right finish.,2,Sale,19,2021-02-01,2024-11-20,11,84.5,1,5,2016,Newly Renovated,151185.47,604.74
1764,Since real operation them game.,2,Rent,44,2022-03-27,,9,173.6,8,2,1997,Partially Renovated,222794.01,891.18
1765,Prepare identify news mind.,2,Sale,20,2024-02-20,2024-12-15,25,101.3,5,2,1995,Newly Renovated,208436.39,833.75
1766,Sometimes Congress indicate.,2,Sale,36,2023-04-26,2025-01-09,50,117.4,1,5,2003,Newly Renovated,311420.97,1245.68
1767,Guess end ball turn good.,1,Sale,20,2021-05-28,2024-11-22,20,49.2,3,2,2018,Partially Renovated,124617.17,498.47
1768,Work arrive follow vote.,2,Sale,36,2021-01-29,,41,71.1,6,5,1992,Not Renovated,221982.64,887.93
1769,Through foot generation.,1,Sale,41,2021-07-08,2024-11-27,28,151.8,1,5,1984,Partially Renovated,292765.25,1171.06
1770,Process town cause.,2,Rent,49,2025-05-05,,25,137.0,8,5,1975,Newly Renovated,363212.94,1452.85
1771,Generation have off happy.,1,Sale,47,2023-04-29,2025-01-23,44,147.0,5,1,1970,Partially Renovated,239559.25,958.24
1772,Doctor reality item cover.,2,Sale,8,2024-01-21,,5,102.3,3,2,1970,Partially Renovated,193020.58,772.08
1773,Board teacher gas could.,1,Sale,13,2021-12-05,2025-01-15,48,77.1,9,3,2022,Not Renovated,88185.39,352.74
1774,Teacher only unit record.,2,Rent,44,2022-03-03,2025-04-10,41,192.4,7,2,1985,Newly Renovated,324618.18,1298.47
1775,Everyone job affect back.,1,Rent,8,2022-06-07,,44,106.1,1,5,1992,Newly Renovated,164077.75,656.31
1776,Cover speech event buy.,2,Rent,11,2022-01-08,,13,179.6,1,4,2013,Not Renovated,370555.6,1482.22
1777,Data top specific thus.,1,Sale,31,2021-05-20,2024-12-05,1,151.4,9,5,2022,Newly Renovated,307786.31,1231.15
1778,Character central option free along.,1,Rent,23,2022-10-08,2025-04-15,17,61.9,3,1,1992,Partially Renovated,84330.34,337.32
1779,Hotel across minute technology decide.,1,Sale,5,2025-05-12,2024-12-02,28,127.2,7,5,1990,Newly Renovated,204655.45,818.62
1780,Image whatever.,1,Rent,4,2023-07-30,2025-03-05,24,61.5,9,5,2002,Partially Renovated,88656.87,354.63
1781,Such to away.,2,Rent,44,2024-02-03,,21,123.0,2,5,2014,Partially Renovated,200175.5,800.7
1782,Stage question writer shoulder.,2,Rent,1,2024-10-21,2025-02-07,22,142.6,3,3,2024,Newly Renovated,309099.29,1236.4
1783,Especially upon book.,2,Rent,2,2023-09-30,2025-04-16,8,91.4,6,2,1989,Partially Renovated,136639.91,546.56
1784,Food picture.,2,Sale,49,2023-10-06,2025-01-16,35,73.9,11,2,1993,Not Renovated,142044.41,568.18
1785,Report court skill available.,2,Sale,10,2022-03-04,,12,167.4,4,1,2023,Partially Renovated,398020.55,1592.08
1786,Including pattern.,2,Rent,48,2022-06-01,,36,76.6,5,3,2001,Not Renovated,92133.46,368.53
1787,Board close employee.,1,Rent,27,2023-01-16,2024-11-26,33,183.6,9,4,1982,Newly Renovated,280463.58,1121.85
1788,Fact about family.,2,Sale,2,2021-05-16,2025-01-02,44,172.5,8,6,1992,Partially Renovated,362635.5,1450.54
1789,Develop season truth.,2,Sale,49,2021-09-25,2024-11-08,10,40.5,4,1,2005,Partially Renovated,92381.77,369.53
1790,Itself give.,2,Rent,16,2022-09-09,2024-12-24,33,95.0,4,5,1989,Not Renovated,139382.74,557.53
1791,Have else huge.,1,Sale,32,2023-06-19,,13,130.3,11,1,2012,Partially Renovated,211508.31,846.03
1792,Father call.,2,Rent,26,2023-11-13,2025-02-22,24,44.7,3,5,2000,Partially Renovated,59505.43,238.02
1793,Arrive discover public training.,1,Rent,40,2022-11-29,2025-03-16,3,93.9,8,5,2005,Not Renovated,170844.85,683.38
1794,Analysis son six.,2,Rent,38,2023-09-17,,6,181.4,3,6,2013,Not Renovated,394600.25,1578.4
1795,Term although.,2,Rent,23,2024-08-13,2025-05-04,8,39.4,11,5,1974,Newly Renovated,107091.52,428.37
1796,Office letter since themselves woman.,1,Rent,7,2025-06-17,2025-04-07,7,128.1,8,4,1965,Newly Renovated,204317.32,817.27
1797,Take organization voice music catch.,2,Rent,16,2023-08-07,2024-12-31,1,129.4,11,2,2000,Not Renovated,231997.73,927.99
1798,Create coach.,1,Rent,8,2025-01-21,,7,62.0,2,6,2003,Partially Renovated,107024.25,428.1
1799,Quality future simple they.,2,Rent,18,2021-09-16,,48,185.4,10,1,2015,Not Renovated,167971.77,671.89
1800,Nation near give pick.,2,Rent,19,2024-08-14,2025-05-13,48,178.6,9,5,1975,Not Renovated,223660.03,894.64
1801,Recognize coach new may.,2,Rent,48,2024-05-14,2025-02-11,19,43.7,9,1,2024,Partially Renovated,54964.78,219.86
1802,Herself everyone grow.,2,Rent,49,2024-04-28,,23,78.5,8,5,2005,Not Renovated,116035.81,464.14
1803,Behind meeting prove city.,2,Rent,46,2021-10-19,2025-06-12,2,140.3,2,6,1993,Partially Renovated,222162.08,888.65
1804,Statement next movement blood.,1,Sale,4,2024-07-03,2025-03-03,48,199.8,11,3,1992,Newly Renovated,322247.04,1288.99
1805,Plant trip many get.,1,Sale,16,2021-03-05,2025-02-10,4,154.0,4,2,1979,Not Renovated,172329.83,689.32
1806,Lead ask be deep.,2,Rent,17,2022-02-09,2025-05-27,30,117.5,7,1,2004,Newly Renovated,269392.93,1077.57
1807,Down accept popular particular night.,2,Sale,39,2023-06-27,2025-02-17,30,110.4,2,4,1971,Not Renovated,137186.96,548.75
1808,Include suffer something against pull.,2,Rent,24,2024-01-11,2025-01-29,8,152.2,7,6,2022,Not Renovated,364212.55,1456.85
1809,True body.,2,Rent,36,2021-01-21,2025-04-27,27,119.2,6,2,2016,Not Renovated,197655.35,790.62
1810,Real mission follow coach quickly.,2,Sale,15,2023-01-06,,26,91.7,8,6,2013,Newly Renovated,246145.39,984.58
1811,Professional pretty imagine too.,2,Rent,3,2025-12-25,2025-03-24,14,87.4,12,1,1991,Not Renovated,132828.25,531.31
1812,Shoulder particularly people.,1,Rent,6,2022-11-29,2025-05-28,9,137.4,9,4,2016,Not Renovated,236005.6,944.02
1813,Red cut people own central.,2,Sale,9,2025-11-14,,43,169.0,5,4,1989,Newly Renovated,303754.44,1215.02
1814,Start health fire sometimes.,2,Sale,31,2023-07-29,,50,125.5,12,2,1997,Partially Renovated,267870.82,1071.48
1815,Woman mind else.,1,Sale,4,2022-05-06,2024-12-28,47,123.1,11,2,1989,Partially Renovated,298474.12,1193.9
1816,Indeed say always light.,2,Rent,44,2022-05-18,2025-04-13,15,41.5,7,1,1991,Newly Renovated,66104.33,264.42
1817,Meet table despite lose.,1,Rent,29,2022-05-05,2025-01-29,46,180.7,8,6,2000,Newly Renovated,409451.62,1637.81
1818,Policy hair often interview generation.,2,Sale,7,2024-12-09,2025-04-14,33,195.6,6,5,2017,Not Renovated,348846.1,1395.38
1819,Anyone spend organization.,2,Rent,7,2024-03-09,2025-02-15,40,37.4,9,5,2003,Newly Renovated,79415.12,317.66
1820,Economic consider anyone four because.,2,Rent,33,2022-03-22,,24,89.4,6,6,1993,Not Renovated,147748.63,590.99
1821,Work for system run.,1,Rent,47,2025-08-15,2025-04-18,14,147.5,11,4,1980,Not Renovated,305135.89,1220.54
1822,Night adult serious house watch.,1,Rent,12,2024-02-10,2025-02-23,45,117.4,3,3,1992,Newly Renovated,163133.94,652.54
1823,Home statement board clear still.,2,Sale,4,2021-06-06,,9,177.4,2,5,2014,Not Renovated,420597.79,1682.39
1824,Her single benefit.,2,Rent,45,2022-11-25,2025-01-11,15,106.4,11,2,2014,Not Renovated,223574.64,894.3
1825,More might down edge always.,1,Rent,18,2022-07-03,2024-12-30,13,134.5,3,3,1985,Partially Renovated,240235.14,960.94
1826,Chance child production interview now.,2,Sale,29,2024-10-24,2025-02-04,4,197.9,8,6,1973,Partially Renovated,515036.59,2060.15
1827,Study kitchen with.,1,Sale,32,2022-06-23,,18,190.3,3,2,2007,Partially Renovated,270032.98,1080.13
1828,Manager who we state.,1,Sale,15,2022-02-21,2025-02-27,4,99.8,4,1,2018,Not Renovated,138509.51,554.04
1829,What room.,1,Sale,26,2025-05-12,,29,28.7,5,2,1978,Not Renovated,35422.47,141.69
1830,Hold notice third third available.,1,Sale,5,2025-05-21,2025-06-05,44,102.4,1,6,1994,Not Renovated,234296.34,937.19
1831,Recently artist.,2,Sale,39,2025-08-21,,14,88.9,8,2,2003,Partially Renovated,134328.54,537.31
1832,President camera.,1,Rent,49,2025-11-12,2024-12-18,44,71.9,8,3,2019,Newly Renovated,170952.23,683.81
1833,Them quite religious.,2,Sale,13,2025-12-05,2025-01-30,13,57.8,6,2,1966,Partially Renovated,117460.63,469.84
1834,Seat fine.,2,Rent,48,2025-06-23,2025-02-15,17,141.0,12,2,2017,Not Renovated,184929.54,739.72
1835,Story later use.,1,Rent,49,2025-04-06,2025-01-26,22,171.0,2,6,2021,Not Renovated,309746.5,1238.99
1836,Kid important tell because.,2,Sale,5,2024-02-11,2025-03-27,20,90.4,8,3,2011,Partially Renovated,136350.76,545.4
1837,Management they.,2,Rent,2,2025-07-09,2024-12-31,45,169.3,9,5,1999,Newly Renovated,574641.27,2298.57
1838,Candidate air deal win.,2,Rent,27,2024-04-24,,45,147.6,5,1,1970,Partially Renovated,293500.76,1174.0
1839,Hot like.,1,Sale,24,2024-12-16,2025-03-23,19,139.1,7,2,1998,Partially Renovated,241996.08,967.98
1840,In begin rule form one.,2,Rent,9,2021-09-08,2024-11-30,22,91.4,7,3,2016,Newly Renovated,263120.83,1052.48
1841,Strategy rock against entire.,2,Sale,31,2021-06-13,,40,53.2,1,5,1980,Newly Renovated,88441.1,353.76
1842,Cut give house service.,1,Sale,2,2023-12-22,2025-02-24,8,112.6,12,1,1993,Not Renovated,125994.27,503.98
1843,Our scene.,1,Rent,29,2023-04-24,2025-06-13,46,31.7,2,3,2006,Not Renovated,57282.07,229.13
1844,Source keep.,1,Rent,23,2023-04-04,2025-03-23,16,138.2,10,2,2000,Partially Renovated,323037.64,1292.15
1845,Skill lead yard.,1,Rent,6,2021-08-29,,1,176.1,9,2,1978,Not Renovated,374115.26,1496.46
1846,Democratic goal ever tend follow.,2,Rent,23,2021-06-20,2024-12-03,24,63.1,5,4,2024,Newly Renovated,163077.51,652.31
1847,Clear thus present glass.,2,Sale,16,2022-08-04,2025-04-11,22,99.9,2,6,1969,Not Renovated,232029.8,928.12
1848,Accept director nation truth subject.,1,Rent,28,2024-09-12,2025-02-13,30,171.6,7,4,1986,Not Renovated,273546.42,1094.19
1849,Against product.,2,Sale,47,2022-09-03,,9,45.8,6,6,1992,Partially Renovated,99210.21,396.84
1850,Pull run just care.,2,Rent,46,2022-09-30,,45,65.2,5,6,2009,Not Renovated,143464.83,573.86
1851,Next discussion.,2,Rent,38,2025-12-07,,35,87.4,11,5,2024,Not Renovated,113934.49,455.74
1852,Else significant.,2,Rent,3,2022-10-15,2025-04-17,8,197.0,9,2,2018,Not Renovated,455168.43,1820.67
1853,How agree.,1,Sale,26,2024-09-17,2025-06-10,16,126.8,9,3,1992,Newly Renovated,232967.07,931.87
1854,Environment law couple before time.,2,Rent,47,2022-12-25,,44,196.1,10,2,1980,Not Renovated,415953.38,1663.81
1855,Never movie top nearly.,2,Sale,13,2021-03-25,2025-05-29,35,152.6,2,5,2010,Partially Renovated,328495.24,1313.98
1856,Since admit.,2,Rent,15,2022-02-08,,30,114.8,8,1,1995,Partially Renovated,153862.72,615.45
1857,Exactly whatever dark.,2,Rent,13,2025-02-19,2025-06-13,3,44.1,8,3,1970,Newly Renovated,66313.79,265.26
1858,Art response factor.,1,Rent,24,2025-11-21,,13,197.1,4,4,2012,Not Renovated,313065.53,1252.26
1859,Yourself resource win.,2,Rent,29,2023-04-01,2025-05-29,15,121.1,10,3,1994,Newly Renovated,195403.26,781.61
1860,Fast follow good.,1,Sale,35,2021-05-08,,31,79.3,7,5,2019,Newly Renovated,189345.82,757.38
1861,Like stay.,2,Rent,6,2021-11-09,2025-06-02,30,70.4,6,4,1996,Newly Renovated,216975.5,867.9
1862,Professor know on.,1,Rent,10,2023-08-30,2024-12-17,37,154.5,11,1,2009,Newly Renovated,417053.36,1668.21
1863,Have sure allow.,1,Sale,28,2023-08-11,2025-04-08,42,35.7,9,6,1980,Not Renovated,55101.53,220.41
1864,Try partner this town.,1,Rent,30,2023-12-01,,17,128.7,3,6,2020,Not Renovated,218469.36,873.88
1865,Debate vote stand sit threat.,1,Rent,38,2024-05-07,,36,181.9,2,4,2022,Not Renovated,466542.95,1866.17
1866,Always citizen during.,2,Sale,48,2023-02-17,2025-02-17,49,120.8,9,6,1996,Not Renovated,193512.85,774.05
1867,Also decide court force from.,1,Rent,21,2023-05-17,2024-12-24,4,113.6,1,5,1982,Not Renovated,196861.68,787.45
1868,Though car.,2,Rent,16,2023-04-08,2025-02-03,32,182.1,11,2,2024,Partially Renovated,407883.46,1631.53
1869,Hour performance.,1,Sale,10,2022-05-01,,15,67.1,9,2,1980,Partially Renovated,147493.91,589.98
1870,List himself raise.,2,Sale,11,2025-04-19,2025-01-28,14,171.1,3,4,2002,Partially Renovated,325957.71,1303.83
1871,Cold much.,1,Sale,25,2023-03-04,2024-12-21,27,177.8,2,1,1982,Not Renovated,230530.66,922.12
1872,Its industry environment.,2,Sale,14,2025-03-20,,49,91.1,5,2,2006,Partially Renovated,183584.45,734.34
1873,Professional worker become form.,2,Rent,33,2023-08-14,,28,137.7,1,1,1965,Partially Renovated,219618.39,878.47
1874,Close argue cost enough.,1,Sale,48,2025-01-15,,25,85.2,7,6,2000,Newly Renovated,234452.39,937.81
1875,Successful surface.,1,Rent,15,2023-07-09,2025-05-02,34,99.3,4,4,2020,Not Renovated,199365.08,797.46
1876,Since side trip toward.,2,Sale,18,2024-01-04,2025-01-29,21,36.1,4,3,1976,Not Renovated,44758.13,179.03
1877,Must room and statement.,1,Rent,3,2022-07-29,2025-04-23,18,131.6,12,2,1967,Not Renovated,194431.06,777.72
1878,Hope modern.,2,Sale,44,2024-02-13,,1,137.5,3,3,1974,Not Renovated,201453.84,805.82
1879,Leave identify five.,1,Sale,47,2024-08-04,2025-05-11,49,73.7,3,3,1988,Partially Renovated,121661.89,486.65
1880,Matter everything wall same.,1,Rent,31,2024-01-13,,42,44.7,4,4,2011,Partially Renovated,101071.65,404.29
1881,Prepare item.,1,Rent,46,2025-08-22,,13,97.2,5,1,2020,Not Renovated,165577.73,662.31
1882,Return bill model look.,1,Sale,33,2025-06-18,2025-02-04,15,116.1,11,6,1995,Not Renovated,215863.37,863.45
1883,Some perform hold plant.,2,Rent,42,2023-08-17,2025-02-25,13,85.2,4,1,1981,Not Renovated,123623.14,494.49
1884,Who year impact career turn.,1,Rent,38,2024-12-22,,7,167.9,4,1,1994,Newly Renovated,276952.98,1107.81
1885,International for able.,2,Sale,47,2025-09-15,,19,77.6,5,2,2005,Not Renovated,84303.09,337.21
1886,Dark middle stuff chair.,2,Rent,30,2024-05-29,2025-03-20,22,134.7,2,3,2020,Partially Renovated,222159.35,888.64
1887,From event.,1,Rent,11,2025-05-17,,26,124.1,8,3,2003,Partially Renovated,283377.58,1133.51
1888,Clearly certainly above case.,1,Rent,24,2024-11-27,2025-04-29,33,87.4,11,2,2021,Newly Renovated,211078.58,844.31
1889,Show democratic allow.,2,Rent,25,2022-08-07,2025-04-05,11,108.4,2,4,1972,Newly Renovated,275945.64,1103.78
1890,Where catch.,2,Sale,19,2021-11-16,,17,59.4,11,1,2015,Not Renovated,97875.22,391.5
1891,Hand again indicate manager.,1,Rent,28,2024-12-19,2024-12-21,31,196.8,2,1,2016,Newly Renovated,315287.52,1261.15
1892,Resource magazine dark.,1,Rent,20,2025-01-27,,15,65.9,7,4,1967,Partially Renovated,112676.18,450.7
1893,Suggest hospital.,1,Sale,28,2023-08-04,2024-12-29,31,69.8,5,5,1973,Newly Renovated,128809.95,515.24
1894,Mention popular improve position.,1,Rent,44,2022-08-23,,46,40.7,12,6,1986,Not Renovated,72458.83,289.84
1895,Area fish community because.,1,Rent,2,2021-03-14,2025-01-17,31,84.3,3,5,2005,Newly Renovated,225707.22,902.83
1896,Suddenly collection.,2,Rent,24,2024-06-08,,4,173.1,6,1,1972,Not Renovated,385786.04,1543.14
1897,Inside method course.,2,Rent,37,2024-09-25,2025-02-23,29,36.3,10,4,1970,Not Renovated,47299.78,189.2
1898,Card may citizen three.,1,Sale,32,2023-04-05,2025-02-04,6,77.8,4,5,2000,Newly Renovated,194410.2,777.64
1899,Security change chair often.,1,Rent,2,2021-04-01,2024-12-25,23,199.4,7,4,1977,Not Renovated,305797.14,1223.19
1900,War financial generation after.,1,Sale,30,2025-07-17,,47,56.4,1,5,1974,Partially Renovated,136539.5,546.16
1901,President line bad wife.,1,Rent,24,2024-09-29,2025-04-17,32,120.9,7,3,2022,Partially Renovated,236215.81,944.86
1902,Say growth experience drop.,2,Rent,35,2022-10-10,,21,49.1,1,4,2018,Newly Renovated,84829.01,339.32
1903,Over my air along.,1,Rent,7,2024-08-12,2024-12-26,20,151.1,8,2,1998,Partially Renovated,196654.91,786.62
1904,Opportunity eat member member.,2,Rent,37,2022-06-23,,49,74.6,12,4,2005,Newly Renovated,124658.75,498.63
1905,Fine whatever.,1,Sale,32,2023-11-30,2025-02-16,36,88.3,7,5,1982,Not Renovated,140162.1,560.65
1906,Response coach a low.,1,Rent,19,2022-09-17,2025-03-06,37,76.2,6,5,1988,Newly Renovated,122470.87,489.88
1907,Account against show.,2,Sale,45,2024-09-16,,40,137.6,7,4,1981,Not Renovated,181837.09,727.35
1908,Sing marriage hit.,2,Rent,41,2023-04-05,,28,50.4,9,1,1998,Partially Renovated,74253.63,297.01
1909,Parent focus deal go.,2,Sale,44,2025-04-18,2025-04-03,39,196.2,5,5,1976,Not Renovated,384059.36,1536.24
1910,Newspaper third read challenge resource.,1,Rent,43,2024-08-14,2025-03-20,13,191.0,5,1,1980,Not Renovated,350104.03,1400.42
1911,Office all occur art what.,2,Rent,22,2024-06-14,2025-06-02,32,153.6,5,2,1998,Newly Renovated,217650.69,870.6
1912,Leader but between.,1,Rent,2,2021-11-30,2024-12-09,20,190.1,8,3,1966,Not Renovated,297486.09,1189.94
1913,Security space.,1,Sale,35,2024-11-21,2025-06-10,32,38.6,12,4,2018,Partially Renovated,68015.13,272.06
1914,Able what lay pattern meet.,1,Sale,27,2022-06-06,2025-03-19,21,99.1,2,5,1984,Partially Renovated,211501.4,846.01
1915,Explain senior add.,2,Rent,48,2022-04-06,,37,85.7,8,3,1978,Not Renovated,93231.12,372.92
1916,Society language meet fact thousand.,2,Rent,35,2022-06-05,,11,30.4,4,6,2019,Newly Renovated,51315.69,205.26
1917,Present manage.,2,Rent,21,2025-08-03,2025-03-18,20,93.7,2,4,2022,Not Renovated,231470.4,925.88
1918,My ahead whom.,1,Sale,32,2023-07-09,,12,137.0,4,2,1992,Not Renovated,237340.41,949.36
1919,Reveal deal quickly.,2,Sale,45,2024-01-03,2025-04-12,11,169.1,12,3,2000,Partially Renovated,343507.51,1374.03
1920,Offer reveal until.,1,Rent,12,2021-08-16,2025-03-15,21,184.7,8,6,2013,Partially Renovated,319662.89,1278.65
1921,Be land green stand possible.,1,Rent,35,2023-02-19,2025-04-30,19,49.0,2,3,2006,Not Renovated,90110.77,360.44
1922,Citizen discussion single.,2,Sale,10,2024-01-07,2025-06-03,16,132.0,7,3,1990,Newly Renovated,197067.03,788.27
1923,By dinner day.,1,Rent,43,2022-07-10,2025-01-07,6,64.5,7,3,2011,Newly Renovated,79450.04,317.8
1924,Without seat service detail city.,1,Rent,50,2021-09-21,2024-12-14,36,70.9,12,6,1987,Not Renovated,131365.18,525.46
1925,World part hair.,1,Sale,13,2023-08-11,2024-11-11,37,61.7,10,1,2017,Partially Renovated,127234.05,508.94
1926,Arrive computer think market interview.,1,Sale,50,2023-11-04,,5,174.0,10,5,1982,Not Renovated,317531.21,1270.12
1927,Red film call.,1,Sale,26,2022-08-17,,47,156.5,5,1,1997,Not Renovated,243161.13,972.64
1928,Mouth picture.,1,Sale,27,2025-03-15,2025-04-05,16,60.0,9,4,1983,Partially Renovated,90887.29,363.55
1929,Early evening table another.,2,Sale,8,2024-05-29,2025-04-25,43,110.6,5,1,2002,Not Renovated,147779.63,591.12
1930,Understand act again be.,1,Rent,18,2024-09-18,,18,164.9,2,2,1985,Not Renovated,193663.2,774.65
1931,Shoulder condition impact whom.,1,Rent,20,2021-06-16,2024-12-08,35,115.8,1,4,1976,Partially Renovated,218868.63,875.47
1932,Industry by federal station wife.,1,Sale,25,2023-12-06,2024-12-26,48,103.3,8,6,1967,Not Renovated,163547.26,654.19
1933,Public fine more.,1,Rent,13,2021-03-15,2024-12-24,25,142.0,12,6,1974,Newly Renovated,261072.96,1044.29
1934,Eat bag great teach.,2,Sale,46,2021-04-30,,27,191.3,9,4,1980,Not Renovated,281696.45,1126.79
1935,Remain last director simple growth.,2,Sale,22,2021-08-27,2025-02-22,41,168.8,11,2,1983,Newly Renovated,305630.25,1222.52
1936,Image staff town indeed child.,2,Sale,8,2024-07-23,2025-03-09,41,123.0,9,3,2014,Partially Renovated,158968.2,635.87
1937,Land different easy subject.,1,Sale,47,2024-06-26,2024-12-22,42,51.2,5,4,1982,Partially Renovated,71927.12,287.71
1938,Join during face time.,2,Sale,6,2024-07-13,2025-02-23,35,191.5,8,2,1970,Not Renovated,360542.44,1442.17
1939,Positive law whether.,1,Rent,4,2024-09-01,2024-12-14,50,117.6,7,6,1977,Partially Renovated,154333.91,617.34
1940,Remember recently quickly property.,2,Rent,30,2025-04-20,2025-01-29,8,44.4,2,4,2017,Partially Renovated,114568.51,458.27
1941,Shoulder for.,2,Rent,10,2021-06-13,2025-04-07,48,104.5,10,2,2013,Not Renovated,162638.08,650.55
1942,Picture organization while.,2,Sale,42,2022-04-18,2025-04-29,42,126.2,5,2,2016,Newly Renovated,341308.23,1365.23
1943,Home media argue fill.,1,Sale,26,2025-10-14,2025-05-10,28,109.4,1,6,2014,Newly Renovated,258447.49,1033.79
1944,Keep strong goal wide.,2,Sale,10,2023-04-15,2025-02-07,6,159.8,7,1,2011,Partially Renovated,230614.59,922.46
1945,Sound suffer.,2,Sale,31,2025-01-17,2025-05-14,12,93.0,3,1,2015,Partially Renovated,158209.96,632.84
1946,Value mind heart.,1,Rent,48,2021-06-26,2025-05-07,41,165.4,2,2,2003,Not Renovated,164988.91,659.96
